Control_3H_1	Control_3H_2	Control_3H_3	Control_9H_1	Control_9H_2	Control_9H_3	Control_27H_1	Control_27H_2	Control_27H_3	Cold_3H_1	Cold_3H_2	Cold_3H_3	Cold_9H_1	Cold_9H_2	Cold_9H_3	Cold_27H_1	Cold_27H_2	Cold_27H_3	Heat_3H_1	Heat_3H_2	Heat_3H_3	Heat_9H_1	Heat_9H_2	Heat_9H_3	Heat_27H_1	Heat_27H_2	Heat_27H_3	Salt_3H_1	Salt_3H_2	Salt_3H_3	Salt_9H_1	Salt_9H_2	Salt_9H_3	Salt_27H_1	Salt_27H_2	Salt_27H_3
STMIS46	-0.407555918	-0.245112498	-0.445175168	-0.420180803	-0.139403057	-0.042331498	0.034782182	-0.218438747	NA	-0.282770624	-0.381714285	-0.734071521	-0.317826879	-0.648259854	-0.425157658	-0.541165704	-0.723836322	-0.732131588	-0.104757741	0.059404287	-0.240416103	0.023995481	-0.196721014	-0.307646943	-0.271103836	-0.167841687	-0.274278328	-0.077775155	-0.511859923	-0.372774167	-0.523104983	-0.325271538	-0.293515962	-0.378647285	-0.282477638	-0.496415202
STMHZ35	-0.034529206	-0.456806149	-0.463187417	-0.212917473	0.037474705	-0.826149295	-0.017785743	0.201849769	-0.420733105	-1.483667228	-1.904033883	-1.801428613	-1.446084327	-2.0738013	-1.813572948	-0.928483694	-1.109644444	-1.082356585	-0.113979286	0.155471491	-0.0915073	-0.478011416	-0.258533014	-0.230945768	0.270893536	0.606630667	0.00996111	-0.504792152	-1.181484478	-1.000849394	0.171766348	0.292686462	0.163926261	-0.226419634	0.023635123	-0.793694563
STMIQ45	-0.056274081	-0.141639298	0.080514606	-0.186828817	0.028357007	0.226006764	0.043288182	-0.058606557	0.112074772	0.081136763	-0.125170283	0.142968379	0.099351996	0.08948379	0.200467666	-0.039756611	-0.154958546	-0.076280321	-0.186588304	-0.039210029	-0.092372718	0.083745237	-0.18860605	-0.32523636	-0.129833584	0.074817278	-0.257767572	0.196499275	-0.09869651	-0.101753499	-0.378255304	-0.152926691	-0.137177233	-0.032655919	-0.120964688	-0.280843125
STMEN24	-0.020800129	-0.004654693	-0.034308828	0.22399878	-0.077573458	-0.010803964	-0.168546411	0.076315758	0.013430315	0.905621176	0.438489897	0.507707485	0.163246755	0.630779355	0.43102723	0.239124731	0.054472457	0.147081985	-0.197670436	-0.15594177	-0.380772248	0.042486487	-0.116641052	-0.215632441	-0.341298388	0.056555447	0.274638732	0.214064062	0.102155674	0.250577431	0.163626316	0.119370877	0.099062216	-0.312966475	-0.055812652	0.385678437
STMDU28	-0.057571531	-0.153415549	-0.326617942	0.260347465	-0.023391848	0.239199749	-0.151951897	0.07683983	-0.319190532	1.023846742	0.238458234	0.229587923	0.506040698	1.362112008	0.958748351	1.078732436	1.178881477	0.32304603	0.813844615	0.350033433	-0.09404349	0.786939086	-0.122970642	-0.166009951	0.201502354	0.188542186	0.093970748	0.1402817	0.296292168	0.250074216	0.182376742	0.814986293	0.464168219	0.584962501	0.881261445	0.929282003
STMIZ46	0.152197252	-0.284037616	-0.42082385	0.379830179	-0.091429889	-0.169121176	0.016922247	-0.239714086	-0.683476296	0.291481093	0.018873371	-0.080743747	0.659361062	0.363051138	0.564899936	0.694541991	0.418768463	-0.552915536	-0.512846356	0.175237475	-0.279088445	0.283498508	0.38328322	0.224375167	-0.369508817	-0.050816302	0.096303195	0.016091277	0.596939342	-0.212457834	0.467504919	0.33863768	0.065939038	0.143573099	0.099492074	0.026080653
STMCI24	0.130913488	-0.556591643	NA	NA	-0.450902952	0.041896085	-0.418751002	-0.111828602	-0.24083277	0.014156429	-0.361266243	-0.74080766	0.242642617	-0.335511067	NA	-0.08246216	-0.409310239	NA	-0.079779074	-0.202105407	NA	-0.351021006	-0.296132094	-0.211652127	NA	-0.365762441	-0.333167846	-0.204206136	-0.411255859	NA	-0.408141709	-0.14230928	0.06362264	NA	-0.134555177	-0.047560931
STMJI92	0.083204096	-0.027356662	0.081758722	0.151485906	-0.059946099	0.036982353	0.00443861	-0.086400271	0.048983179	-0.020407619	0.178892717	0.126468469	0.307579852	0.457436649	0.148501979	0.164880311	NA	0.215182536	-0.112796723	-0.162060404	0.162698384	0.149416143	-0.002664258	0.126844663	0.046986545	-0.007312735	0.157465184	0.015693807	0.023828838	0.12406688	0.233354334	0.24495422	0.212867619	-0.132545804	0.007603154	0.040291298
STMIU66	0.189435954	0.006969555	-0.106370057	0.277331903	0.057519453	0.022971746	-0.149904055	0.055486709	0.002774414	0.84582907	0.2422315	0.183970631	0.545560227	0.678071905	0.235912687	0.847828868	0.86589483	0.307152742	0.878584856	0.068654762	0.425273455	0.892188341	0.250839832	0.295226932	0.492963527	0.182615723	0.54024973	0.057333175	-0.0713617	0.031922925	0.301926895	0.830525251	0.41404943	0.562331526	0.76693208	1.197018363
STMEC44	NA	NA	0.265173317	0.521822912	0.404253824	1.156240086	-0.169925001	NA	NA	NA	-0.339561769	NA	NA	0.345608974	0.044470149	NA	0.080642184	NA	NA	NA	NA	0.429191594	-0.299417829	0.095860015	0.131063756	-0.528517354	-0.286100016	NA	-0.23792212	NA	0.046503103	-0.07283288	0.274401984	0.894897	-0.387023123	0.226566239
STMIG86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STMHR72	-0.116103057	0.033696929	0.04884336	-0.235193035	-0.223169945	-0.169460291	-0.326063869	0.226531072	0.14316573	0.147770621	0.109624491	-0.079246751	0.087602644	-0.071226102	-0.214992509	-0.024528636	-0.070314733	-0.509888509	0.196286716	0.011012993	-0.388987067	0.056489238	0.291535439	-0.44404353	-0.119202707	0.361187525	-0.226954496	-0.422610719	-0.093556821	-0.491817513	-0.552605187	-0.077518792	-0.929485541	-0.254421276	-0.255186544	-0.376543022
STMDI34	NA	NA	NA	NA	NA	0.2410081	-0.195819326	0.126007885	NA	NA	NA	NA	NA	-0.379624671	NA	NA	NA	NA	NA	0.460578283	NA	NA	0.117753531	NA	NA	-0.559178475	NA	NA	NA	NA	NA	-0.722273421	0.048697922	NA	-0.425021588	NA
STMCH54	0.095949134	0.00119379	0.264778898	-0.105905491	0.055090288	0.059762392	0.000708332	0.059415077	0.290832607	-0.206573836	0.117734132	0.15251312	-0.070503253	-0.103577612	-0.036534209	0.07605166	0.409562623	0.345463945	0.159252906	0.007580347	0.286965963	-0.164928065	-0.104796964	0.082022857	0.386346345	-0.087743767	0.124000236	-0.265105376	-0.072602994	0.196539798	0.098759822	-0.040197595	0.04289291	0.084067338	0.046758732	0.232267065
STMHK05	-0.086643981	-0.01506183	0.202620923	-0.015848146	0.048827645	0.151275883	-0.045829521	0.019573534	0.252470544	-0.449682438	-0.110299166	0.080953453	-0.323187541	-0.004783842	-0.108883508	-0.337172004	-0.193572284	0.328524564	0.238935315	-0.127690891	0.254872036	0.07386328	-0.189070137	-0.069281145	-0.076877922	-0.118113963	0.228933706	-0.071634393	-0.093907135	0.323407024	0.04607801	0.017582148	0.033452893	-0.176062688	0.018389178	0.282231394
STMGT34	-0.212656286	-0.130008026	-0.125358548	-0.359368741	-0.021230061	0.142573099	0.022204506	-0.048154999	-0.050013514	0.113403724	0.019895399	0.078538051	-0.209953943	0.100434269	-0.219838313	-0.346102868	-0.140181503	0.413025091	-0.308160855	-0.205528078	-0.137090288	-0.00781421	-0.121118173	-0.138300109	0.104800572	0.047657703	0.060764295	0.208234358	-0.274381504	0.010920696	-0.400755506	-0.114182815	-0.020827719	-0.047295899	0.084635352	0.121672221
STMHZ86	0.210669936	-0.340553198	0.142569827	0.226029164	0.018908463	-0.156459391	-0.046406473	-0.180572246	-0.142665229	-0.092075585	-0.111058204	0.196683339	0.119463667	0.181801641	0.099781636	0.014149518	0.025535092	-0.300611864	-0.248201608	-0.110893592	-0.049625578	0.235995153	0.228522114	-0.076602177	-0.190146395	0.313660479	0.081999938	0.083633179	0.136688672	0	-0.201234278	0.149860211	-0.092331881	0.164220862	-0.046610942	-0.167346257
STMHX22	NA	0.00875956	0.084279007	NA	-0.266118187	-0.223857533	0.1673038	-0.411090315	-0.648187625	0.09024564	-0.517116861	-0.106041637	-0.123684823	-0.203589806	-0.397644582	-0.164961519	NA	-0.317084123	-0.083768358	-0.13044695	-0.036144564	-0.24224984	0.001747662	0.095905713	-0.092878776	-0.091113612	-0.179361858	0.189632139	-0.061755775	-0.08897363	NA	-0.306103128	-0.32701371	-0.181446871	0.171832067	-0.427711329
STMHW51	-0.219955557	0.048822479	-0.215879553	0.180242477	-0.071099025	-0.375690842	0.197425816	-0.075688932	-0.400777401	0.158211581	0.593616966	0.418583882	-0.02057354	-0.318104937	-0.275285536	0.807014597	0.128847889	-0.277713404	-0.07455789	0.198533848	0.371849758	0.120962978	0.449407891	-0.098600579	0.228199673	0.155641244	0.161932211	-0.34183096	0.660787182	0.025355574	-0.141176063	0.013810883	-0.528715531	0.300504145	0.264647257	0.146051044
STMHP11	0.144942096	-0.026826853	-0.049866747	-0.030889694	0.031013283	-0.138672287	0.101481318	-0.080850113	0.092250119	0.271113684	0.53538866	0.364482234	0.111740918	0.296295783	0.308147534	0.295349084	0.511231415	0.487298502	0.118761077	-0.040810022	0.104522662	0.067453009	0.003538428	0.060925324	0.345514565	-0.077350864	0.173086059	-0.049158224	0.107677549	0.008589094	0.028868611	0.226029164	0.41258602	0.127617175	0.325156676	0.490464961
STMBB29	NA	0.063691535	-0.026106384	0.315530581	-0.020751969	NA	-0.113266501	-0.055290114	-0.212529859	NA	NA	0.394191575	0.571049406	NA	0.104359651	0.791484631	NA	NA	NA	0.329800829	0.13677104	NA	NA	0.008681029	0.742422136	-0.153726212	0.032743539	NA	-0.046165865	0.023603734	-0.062103088	0.34415889	0.63776696	-0.014700311	0.507477792	NA
STMDF52	-0.078112713	-0.008801185	-0.002488938	-0.046006171	0.145918973	0.093410221	0.106111935	0.095908866	0.210009905	-0.157637005	-0.389322461	-0.128930203	-0.671741509	-0.901948757	-0.653196082	-1.227824002	-1.298374615	-0.430244019	-0.2694114	-0.044953701	-0.538392761	-0.006749047	-0.104935337	-0.231854	-0.204843418	-0.133681723	-0.378431992	0.22704253	-0.325619798	-0.004651813	-0.22960033	-0.288695743	-0.071997347	0.053928081	-0.016017397	-0.439929199
STMEK20	0.015551004	0.260005246	0.255334881	0.066965824	0.230750194	NA	0.008839297	0.031250934	0.260016214	0.060784509	0.077840602	0.028935244	NA	0.268740524	0.579239784	-0.443988873	-0.006426269	NA	0.575151245	0.083831591	0.27506149	NA	0.075495532	0.006602735	0.263034406	-0.390594989	0.060541542	0.275767896	-0.175748544	-0.091727607	0.243271151	0.158877175	0.401061056	0.380290898	0.028690904	0.287593482
STMJO44	-0.130804986	-0.284282747	-0.496090387	-0.327509927	-0.033282802	0.199531464	0.111384463	-0.155819749	-0.064055394	0.403834655	-0.116653168	-0.12178848	-0.359497245	0.516147308	0.070043676	0.319218808	0.119491476	0.358319133	-0.043647885	0.319636283	0.05564377	0.142590936	-0.102708882	-0.22512199	0.403990007	-0.223306098	0.191314698	-0.060424942	-0.2466572	-0.335341773	-0.581949981	0.181065559	0.125293733	0.141929371	0.121170371	0.178568154
STMDJ23	-0.019580369	-0.069770278	0.284752396	-0.125274243	-0.134355988	0.199405963	0.254664868	-0.070763778	0.161681007	-0.099956346	-0.00333263	0.323986638	0.14386778	-0.004386428	-0.138052181	0.272978407	0.152160929	0.442715331	-0.305863378	-0.059118967	0.175987734	0.185503939	-0.093200573	0.118997912	0.167930558	-0.021852236	-0.086756119	0.416602245	-0.086052444	0.354396148	-0.040624377	0.273574854	0.481429936	0.524106435	0.232853529	0.376212348
STMIK73	NA	NA	NA	NA	-0.185445587	-1.110536476	-0.043807968	NA	NA	NA	NA	NA	NA	NA	NA	-0.279201609	NA	NA	-0.251719093	-0.172268942	NA	-0.507317357	NA	NA	-0.009307742	1.201633861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STMIG07	0.159716796	NA	-0.213532444	-0.182960814	-0.244104677	NA	0.156745462	0.037251395	0.255838904	-0.371747216	0.273821341	-0.171997627	NA	-0.017073513	-0.014572801	0.154769528	0.576816262	NA	0.229987505	-0.327361981	-0.126177106	-0.131829954	-0.152003093	-0.051861118	0.0442739	0.580888239	-0.190288888	-0.206450877	-0.27237227	-0.31419681	-0.76147653	-0.150601738	-0.249575694	0.170343477	0.202629167	0.169145882
STMDW52	NA	1.094434802	NA	NA	0.492017497	NA	0.370583901	NA	NA	NA	-1.128401317	-2.065742963	NA	-1.600601624	-2.128213518	-2.794745708	-3.121236909	NA	-0.637741215	0.800012947	NA	-0.406213649	NA	NA	-1.124232911	NA	NA	-0.649271533	NA	NA	NA	-1.379434423	-1.958223598	NA	NA	NA
STMEM79	NA	NA	NA	NA	NA	NA	-0.066054404	NA	0.233523428	NA	-0.002573944	-0.00104053	NA	-0.145647598	NA	-0.41109463	-0.168397532	NA	0.033243292	NA	-0.086414752	NA	NA	NA	0.129853816	-0.473200525	NA	0.043642016	-0.419903254	-0.199059918	NA	-0.635053549	NA	-0.754813595	-0.552331496	NA
STMGC51	-0.209867537	-0.301814043	-0.308985126	-0.165854777	-0.081765903	-0.137580265	-0.12613208	-0.041867773	-0.287484229	-0.054617224	-0.172099373	-0.464668267	-0.143153773	0.043830064	-0.489007476	-0.582048232	-0.15046869	-0.360377333	-0.21911133	-0.098241196	-0.555142818	-0.174517888	-0.304134656	-0.371625238	-0.197939378	0.210435046	-0.257752349	0.122279323	-0.37322433	-0.309187002	-0.28766527	-0.235275529	-0.216667274	-0.127826658	-0.144884661	-0.159076145
STMID72	0.133787494	0.146425219	0.322188721	-0.323182067	0.73475626	0.054579279	0.242914745	0.8118411	-0.050071155	-1.3062715	-0.418201101	-0.47670961	-0.168016494	-1.084482782	-1.226889459	-0.383833083	-0.398867602	-1.429987841	0.229133999	0.259846128	0.147845468	-0.082525921	0.884568774	0.308019915	-1.440416794	0.779181714	-0.069124361	-0.305239942	0.099589797	-0.408315118	-0.57823181	-0.561988078	-0.625862227	-0.069166394	0.370454137	-0.737152581
STMJE09	-0.006136526	-0.161111932	-0.329981729	0.069240497	0.217052397	0.029036352	0.228210438	0.076142855	-0.465909829	0.506878781	-0.127489735	-0.032763339	0.475387155	0.21041978	-0.101454151	-0.026538617	-0.111235241	-0.375895244	-0.179845172	0.098563834	-0.260680906	0.331160238	0.027358116	-0.206706312	0.172180975	0.512812715	-0.00757322	0.140609435	-0.238719681	-0.16242226	0.175388284	0.131880128	-0.13492958	-0.272120235	0.184649682	-0.250406798
STMCI08	-0.09330372	-0.057274805	-0.377245175	-0.103318289	0.098297958	0.255605309	0.166766749	0.027989097	0.172175084	0.46091503	-0.058456697	0.013923816	0.439499557	0.779103375	0.275583856	0.191513673	0.125688339	0.053866872	-0.045644864	0.311896126	-0.351686203	0.369102709	-0.214563048	-0.130989008	0.08988112	-0.055041364	0.078161024	0.257123443	-0.104366272	-0.063218121	0.124755031	0.386983261	0.397695603	0.030224715	0.102951955	0.111356097
STMCC35	0.136871825	-0.086352038	-0.336035041	-0.279423366	-0.048136521	-0.014298383	0.174833802	-0.087564961	-0.154763922	NA	0.094850449	0.000864148	NA	0.049777561	NA	0.314913691	0.347585026	0.200476093	0.067010267	-0.186820183	-0.224299487	NA	NA	-0.290802025	-0.11443968	-0.260325845	-0.070301361	-0.027079534	0.198614036	NA	-0.005255725	0.366808317	0.094452071	NA	0.216149916	0.196867482
STMCF04	0.249384193	0.856974077	1.021807509	0.211108272	-0.178066307	0.253147591	0.151017374	0.329454832	-0.278893483	1.55055337	0.90341097	1.675879026	-0.262523265	1.242239439	0.934125588	-1.003541748	-0.007344896	0.242790019	1.321530454	0.323161519	0.82074446	0.881752239	0.178144198	-0.341063319	0.271385322	0.72209031	-0.222868123	0.413459534	0.605502673	0.622760507	0.145572716	0.194239784	-0.1059825	-0.334626103	0.704438312	0.056828735
STMIP93	0.091401246	-0.206119642	-0.509665921	0.209962307	-0.136556252	-0.144781866	0.073551354	-0.086178457	-0.256554533	0.279472307	-0.220633573	-0.039343078	0.136396313	-0.00230095	-0.005893714	0.375088119	0.410308571	0.157088709	0.326679668	0.09298031	-0.382508161	0.311566604	0.146902222	-0.102415567	0.34012591	-0.102620187	0.126368635	0.055225997	0.122016398	-0.338908692	-0.188603233	0.136249551	0.22181981	0.068564286	0.45141217	0.173217574
STMDC63	-0.021942553	-0.197732356	-0.153802361	0.01105035	0.148826238	0.312958541	0.176082172	0.01712027	-0.278232237	0.255322018	-0.336312479	-0.314510623	-0.355202117	-0.07968422	-0.269870791	-0.35207651	-0.352876683	-0.679258255	-0.209540854	0.493912521	-0.028873695	0.502440869	0.300800384	0.141975633	0.337662655	0.692707674	0.115477217	0.186941052	-0.155365075	-0.137473311	-0.220785107	-0.117026955	-0.141813543	-0.009569745	-0.207617988	-0.612597439
STMGR33	0.149497326	0.010168129	0.237467742	0.188964097	0.177917792	0.223510068	0.027018408	0.080838277	0.201633861	-0.622072346	-0.335081136	-0.096476255	-0.439073785	-0.274591178	0.15991259	-0.490424621	-0.190541605	-0.198757298	-0.197597292	0.013511291	-0.016441147	0.049914429	0.001893301	0.093189091	-0.313090732	0.081844742	-0.129670612	0.290981873	0.10774601	-0.049007341	0.004037395	-0.121119132	-0.114429889	0.038340773	-0.182993891	-0.419932388
STMHE26	-0.055860499	-0.096443159	-0.190858982	-0.01121128	0.022987879	0.271570895	0.651372237	-0.567159908	0.949941507	0.057252482	0.090844511	0.606376807	-0.632522502	0.131885846	0.091412604	-0.496192571	-1.151737121	-0.536144104	1.518653343	0.569884906	-0.197492792	0.050128994	0.371511613	0.18680156	0.547965361	0.057612375	0.198667386	0.213525867	-0.362912527	-0.72591122	-0.718868994	-1.057003596	-1.010226439	0.744463632	1.36620289	-0.119072277
STMCJ09	NA	NA	NA	NA	NA	NA	NA	NA	-0.121559513	NA	NA	0.453368213	NA	NA	NA	NA	NA	0.482813666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.142805228	NA	NA	NA	NA	0.105093073	NA
STMDB05	0.004288517	0.049832976	0.137544522	-0.006833014	-0.032084211	0.268564098	0.024668348	0.019411306	0.285186764	0.04364948	0.24749245	0.052271168	0.236167326	0.28762031	0.28170627	0.318101315	0.315508252	0.427432623	-0.190836178	-0.182695139	0.217098122	0.214004877	0.028083627	0.376148486	0.196635938	-0.237423762	0.406105932	-0.109511986	0.130388801	0.332853374	0.436527632	0.223006138	0.439760553	0.331635518	0.170539718	0.498058466
STMEY08	0.044518667	-0.154692181	NA	0.159314983	0.35545969	0.32767462	0.151277939	0.255944981	0.303246674	NA	0.156185287	0.123603434	0.112246725	0.429210818	0.640132748	-0.05234459	0.085984754	0.216060673	-0.209869588	0.149282127	NA	0.19361119	0.159671023	0.302387908	-0.079990098	0.014873276	0.072235817	0.104108403	0.321509255	0.454473899	0.487957317	0.138000234	-0.001485018	NA	NA	0.141493735
STMHE75	-0.070485408	-0.152383451	0.005630923	0.090487767	0.174194869	0.269859079	0.120635622	-0.031853716	0.077953586	0.279642409	-0.017557848	0.16994088	0.050963045	0.437541473	0.222101086	-0.076807888	0.053159367	-0.052014797	0.163128858	-0.038732394	-0.140920324	0.294195117	0.161368035	-0.128673266	0.025532176	0.217814855	-0.071274688	0.106663705	0.189211164	0.164148059	0.06667652	-0.068833788	0.029828827	-0.061897536	-0.005190274	-0.256490419
STMCF71	0.26218025	0.107984863	0.108489434	0.201250217	0.136784411	0.254965525	-0.066862166	0.039541111	0.23037373	0.116326278	-0.120877262	0.075101455	0.035596441	0.110166572	0.225639542	0.191268027	0.380368533	0.599315099	0.148353436	0.219787033	0.313778416	0.715756778	0.173907049	0.357664501	0.31311323	0.355294619	0.001635153	0.571856028	0.465278871	0.583079087	0.872994723	0.391358503	0.366535374	0.735407103	0.674713813	0.348611715
STMHR22	-0.000599749	0.148284437	0.021687486	-0.184947192	-0.091585016	-0.147576372	-0.056469935	0.005544264	-0.142516904	-0.178873958	-0.164245276	-0.195934148	0.337457793	-0.31093907	-0.276364736	-0.003676996	0.071731994	-0.259297107	-0.065112062	-0.127316396	-0.050555104	-0.159011341	0.172912567	0.173660482	-0.132989652	-0.095544333	0.106678398	-0.238032447	-0.094395983	-0.142065894	0.027924002	-0.194630287	-0.373634641	0.009599717	0.187759781	-0.012495648
STMGF35	-0.246213759	NA	0.127933372	NA	-0.14657664	-0.055718399	-0.31567075	-0.063963059	NA	-0.138061518	-0.072914533	-0.037727621	0.138067922	0.403614676	-0.153147635	0.059359751	-0.101360715	0.141934258	-0.026967048	-0.272227148	NA	0.01480966	-0.173440264	-0.063382723	-0.05260168	-0.044794331	-0.463776154	0.042914974	-0.058704471	-0.211504105	-0.070644695	-0.025936789	0.119818215	-0.244323061	-0.224675528	-0.31836148
STMCC77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.279789244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STMGY04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STMCY72	0.815254179	0.146298684	1.072856342	-0.018965278	0.443487343	0.191481145	0.674294736	0.232687754	-0.034442631	0.084870667	0.214042778	1.20027347	-0.093109404	-0.150065289	-0.081158748	0.513448332	0.265506892	0.526428917	0.081913336	-0.011017665	0.611660822	-0.374669557	0.084668116	0.004759803	0.43644262	0.144904209	0.141110373	0.310583121	0.439736268	0.875876527	0.41125982	0.101595196	-0.217979157	0.877547781	0.403286494	0.69343066
STMHW02	0.084040939	-0.121598594	0.31516721	-0.384990363	0.311788065	0.156753493	-0.02698998	-0.033004267	-0.626621652	0.42722804	0.150195937	0.541959957	-0.148221453	-0.343839046	-0.284267043	0.124402631	-0.358144631	-0.923595188	0.403896942	-0.099790769	0.203913001	-0.121363821	0.446866981	NA	-0.419247859	0.655623037	NA	0.086926756	-0.458730089	0.039074146	-0.442756695	-0.390901859	-0.225638465	-1.34909132	-0.406925748	-1.281533507
STMEA72	0.160014772	0.078002512	0.057457457	-0.0498103	0.071353589	-0.171038622	-0.128424955	0.255376902	-0.015370858	0.133571401	0.371678727	0.570768005	1.50626717	-0.016488123	0.39050015	0.372596506	0.474644713	0.392590135	-0.448284824	-0.0555818	0.110282055	-0.243426121	-0.288103217	0.14028259	-0.183198398	-0.163058282	0.084046893	-0.243599734	0.190698383	0.242434392	0.380561068	0.089772474	0.084285554	-0.040135112	-0.068144664	0.015983596
STMCN72	-0.009491449	0.317568556	0.058458021	0.013617569	-0.018329371	0.028316808	-0.110572476	0.215677607	0.225169239	-0.122610785	0.224878135	0.542653462	NA	-0.531280529	-0.335633243	0.105332202	0.258846609	0.102509819	0.355167247	0.111481521	0.292492499	-0.202324678	0.196352219	0.377447558	0.186731039	0.111508315	0.441833971	-0.22962062	0.58463819	0.358200622	0.221971749	0.079617168	0.05307156	0.125250237	0.269560118	0.480812767
